movie_id,movie_name,year,certificate,runtime,rating,description,director,actor,votes,gross_usd,genre
tt2170242,Yellow Day,2015,PG,98,4.9,"This camp celebrates miracles, faith and community, but for one young man, it is the chance to find his true love. On this journey he meets a little girl who shows him the path and his life is strengthened forever more.",Carl Lauten,"Drew Seeley, 
Lindsey Shaw, 
Ashley Boettcher, 
Akeem Smith",132,173819.0,"Family, Drama, , Fantasy"
tt0792978,Mia and the Migoo,2008,PG,92,6.6,"One night Mia has a premonition. So after saying a few words of parting at her mother's grave, she sets out on a journey across mountains and jungles to search for her father, who is trapped in a landslide at a remote construction site.",Jacques-Rémy Girerd,"Dany Boon, 
John DiMaggio, 
Garance Lagraa, 
Charlie Girerd",398,16975.0,"Family, Animation"
tt0086857,The Adventures of Pinocchio,1984,Not Rated,98,5.1,A puppet goes on a fantastical adventure in a quest to turn into a real boy.,"Ippei Kuri, 
Jim Terry","Danielle Romeo, 
Lacoya Newsome, 
Cindy Kozacik, 
Tony Roscia",96,14764717.0,"Family, Animation"
tt2311948,Grantham & Rose,2014,PG,90,5.6,Seventeen-year-old Grantham struggles to find his way as a man when a spontaneous road trip thrusts him into the care of a feisty eighty-one-year-old African-American woman named Rose.,Kristin Hanggi,"Jake T. Austin, 
Marla Gibbs, 
Tessa Thompson, 
Ryan Spahn",301,162000.0,"Family, Comedy, Drama"
tt0298050,Manito,2002,Not Rated,78,6.6,"Fifteen years ago, their Washington Heights neighborhood was dubbed the crack-cocaine capital of the world, but today it is transforming into one of the most vibrant, Spanish-speaking ...                See full summary »",Eric Eason,"Leo Minaya, 
Jessica Morales, 
Franky G, 
Manuel Cabral",585,175000.0,"Family, Drama"
tt0031517,Judge Hardy and Son,1939,Approved,90,6.7,"Judge Hardy, trying to find a relative of an aged couple to prevent them from losing their home, enlists the aid of his son Andy.",George B. Seitz,"Mickey Rooney, 
Lewis Stone, 
Fay Holden, 
Cecilia Parker",477,251300.0,"Family, Comedy"
tt1516541,Homeless for the Holidays,2009,TV-G,105,3.2,"A smug executive enjoys the perfect life - until he loses his job, and finds himself working at a burger joint. Now he's falling behind on his bills, and if something doesn't change soon, his family could lose everything by Christmas.",George A. Johnson,"Matt Moore, 
Crystal Dewitt-Hinkle, 
Cole Brandenberger, 
Gabrielle Phillips",502,31477.0,"Family, Comedy, Drama"
tt1621766,Approved for Adoption,2012,Not Rated,70,7.3,Comic-book artist Jung returns to Seoul for the first time since he was abandoned at the age of 5.,"Laurent Boileau, 
Jung Henin","Maxym Anciaux, 
Cathy Boquet, 
Mahé Collet, 
Christelle Cornil",613,4015.0,"Family, Animation, Biography, Drama"
tt0166090,Babar: King of the Elephants,1999,G,80,5.9,"Based on the classic tale by Jean de Brunhoff, this fully-animated feature is the heart-warming story of a little orphan elephant named Babar who grows up to be King of the Elephants.",Raymond Jafelice,"Philip Williams, 
Wayne Robson, 
Ellen-Ray Hennessy, 
Kristin Fairlie",562,49090.0,"Family, Animation"
tt0104401,Heathcliff: The Movie,1986,G,73,5.2,"On a rainy day as Uncle Heathcliff is forced to babysit his nephews, and spends the time recounting his adventures, he meets a cat who looks just like him, one where he winds up working for...                See full summary »",Bruno Bianchi,"Mel Blanc, 
Donna Christie, 
Peter Cullen, 
Jeannie Elias",284,2193642.0,"Family, Animation, Comedy"
tt0284426,Red Betsy,2003,PG,98,7.2,"A close-knit Midwestern farm family deals with loss, change, and social progress during the 1940's.",Chris Boebel,"Alison Elliott, 
Leo Burmester, 
Lois Smith, 
Chad Lowe",94,164520.0,"Family, Drama, , Romance"
tt0210357,Taliesin Jones,2000,PG,93,6.6,"A lonely boy, from a broken family, becomes inspired by faith healers.",Martin Duffy,"Jonathan Pryce, 
Ian Bannen, 
John-Paul MacLeod, 
Geraldine James",257,75717.0,"Family, Drama"
tt0243927,Big Brother Trouble,2000,G,105,4.9,Younger brother Mitch is having all kinds of problems competing with his older brother Sean over a girl that just moved in next door.,Ralph E. Portillo,"Dick Van Patten, 
Bo Hopkins, 
Mario Lopez, 
Michal Suchánek",112,500976.0,"Family, Comedy, , Romance"
tt0887259,Guadalupe: El Milagro Y El Mensaje,2006,PG,90,5.3,"Jose Maria and his sister Mercedes are archaeologists who have been given a grant to study the story of Our Lady of Guadalupe, whom Juan Diego, an ordinary man living near the hill of Tepeyac, witnessed in December 1531.",Santiago Parra,"José Carlos Ruiz, 
Pedro Armendáriz Jr., 
Angélica Aragón, 
Eric del Castillo",127,671228.0,"Family, Drama, , Fantasy"
tt0200753,Tough,1974,G,87,6.0,"Gossett continually rebels against the white establishment. The boy finds he can expect no back-up of his attitude at home, where his parents wallow in self-indulgence, so he feels that a show of force is his only option.",Horace Jackson,"Dion Gossett, 
Christopher Townes, 
Renny Roker, 
Rich Holmes",80,1214807.0,"Family, Drama"
tt0129221,The Man from Clover Grove,1974,G,96,5.7,"A poor farmer is always inventing things. A lot of them don't work, but the toys he makes brings joy to the children at the local orphanage. It is a very good movie.",William Byron Hillman,"Ron Masak, 
Cheryl Miller, 
Jed Allan, 
Richard Deacon",51,584700.0,"Family, Comedy"
tt0286476,Babí léto,2001,PG-13,100,7.4,"Faced with a looming death, an aging prankster makes the most of his remaining life.",Vladimír Michálek,"Vlastimil Brodský, 
Stella Zázvorková, 
Stanislav Zindulka, 
Ondrej Vetchý",1808,67296.0,"Family, Comedy, Drama"
tt4625840,Spices of Liberty,2016,PG,115,5.8,The movie is about how the Youth of America born to Immigrants in America leads their life. The perspective of the second generation of American about America.,"Gowri Goli, 
Pothuganti Chandra Aditya, 
Supriya Goli","Ajay Kumar, 
Suhasini, 
Prakash Patil, 
Scott Bailey",42,6625.0,"Family, Drama, , Romance"
tt0390553,The Three Stooges Follies,1974,G,106,5.1,"Released to theaters in 1974, this collection of vintage Columbia short subjects included: ""Yes, We Have No Bonanza"" with The Three Stooges; ""Violent Is the Word for Curly"" with The Three ...                See full summary »","Spencer Gordon Bennet, 
Del Lord","Barbara Jo Allen, 
Dorothy Appleby, 
Phil Arnold, 
Lynton Brent",19,39704.0,"Family, Comedy, , Musical"
tt1292655,The River Within,2009,TV-G,102,5.3,"Jason returns home to study for the bar exam, but instead finds that his purpose in life was not what he'd originally thought.",Zac Heath,"Josh Odor, 
Craig Luttrell, 
Jaclyn Friedlander, 
Craig Morris",203,9810.0,"Family, Drama"
tt3042886,Christmas Ride,2013,PG,108,6.2,"After hearing a frightening supernatural warning, Keri, a young mother, takes an urgent road trip south during the Christmas holidays with her two kids and a mysterious neighbor haunted by ...                See full summary »",Karen E. Francis,"H.T. Altman, 
Brittney Ham, 
Dorv Armour, 
Benny Britts",21,700.0,"Family, Comedy, Drama"
tt5232294,Resolution Song,2018,Not Rated,93,4.7,A young man's family torn apart by tragedy reaches out to begin rebuilding trust and seek healing by through the only thing that speaks through pain; the healing power of music.,Antonio James,"Ella Joyce, 
Lester Speight, 
Torrei Hart, 
Kennedy Lea Slocum",230,145000.0,"Family, Drama"
tt2709606,Last Flight of the Champion,2013,PG,88,5.4,"Neddie Nerfhoffer has a dream. He wants to do his part to help save the galaxy from a tyrannical warlord. When Neddie finds an ancient starship, he and his friends take to the stars to stop the evil General Disdain.",E. Thomas Ewing,"Kevin Charles, 
Luci Christian, 
Richard Crockett, 
Rebekah Dahl",28,2220.0,"Family, Animation, Comedy"
tt0315355,The Calling,2002,PG,117,7.2,"A pastor feels that God tells him to walk across several states, praying for miracles along the way.",Michael C. Brown,"Herb Porter, 
David Hudson, 
Tom Grant, 
Yvonna Lynn",13,56000.0,"Family, Drama"
tt0078788,Apocalypse Now,1979,R,147,8.5,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,Francis Ford Coppola,"Martin Sheen, 
Marlon Brando, 
Robert Duvall, 
Frederic Forrest",673330,83471511.0,"Mystery, Drama, , War"
tt0117571,Scream,1996,R,111,7.4,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",Wes Craven,"Neve Campbell, 
Courteney Cox, 
David Arquette, 
Skeet Ulrich",349860,103046663.0,"Mystery, Horror"
tt0783233,Atonement,2007,R,123,7.8,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,Joe Wright,"Keira Knightley, 
James McAvoy, 
Brenda Blethyn, 
Saoirse Ronan",283226,50927067.0,"Mystery, Drama, , Romance"
tt2543164,Arrival,2016,PG-13,116,7.9,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,Denis Villeneuve,"Amy Adams, 
Jeremy Renner, 
Forest Whitaker, 
Michael Stuhlbarg",705564,100546139.0,"Mystery, Drama, , Sci-Fi"
tt0119345,I Know What You Did Last Summer,1997,R,101,5.8,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,Jim Gillespie,"Jennifer Love Hewitt, 
Sarah Michelle Gellar, 
Anne Heche, 
Ryan Phillippe",149773,72586134.0,"Mystery, Horror"
tt1262416,Scream 4,2011,R,111,6.2,"Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",Wes Craven,"Neve Campbell, 
Courteney Cox, 
David Arquette, 
Lucy Hale",153498,38180928.0,"Mystery, Comedy, Horror"
tt0084787,The Thing,1982,R,109,8.2,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,John Carpenter,"Kurt Russell, 
Wilford Brimley, 
Keith David, 
Richard Masur",431046,13782838.0,"Mystery, Horror, , Sci-Fi"
tt5109784,Mother!,2017,R,121,6.6,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",Darren Aronofsky,"Jennifer Lawrence, 
Javier Bardem, 
Ed Harris, 
Michelle Pfeiffer",231020,17800004.0,"Mystery, Drama, Horror"
tt0120082,Scream 2,1997,R,120,6.3,"Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",Wes Craven,"Neve Campbell, 
Courteney Cox, 
David Arquette, 
Jada Pinkett Smith",188405,101363301.0,"Mystery, Horror"
tt0162661,Sleepy Hollow,1999,R,105,7.3,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.",Tim Burton,"Johnny Depp, 
Christina Ricci, 
Miranda Richardson, 
Michael Gambon",366045,101071502.0,"Mystery, Fantasy, Horror"
tt1255953,Incendies,2010,R,131,8.3,Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.,Denis Villeneuve,"Lubna Azabal, 
Mélissa Désormeaux-Poulin, 
Maxim Gaudette, 
Mustafa Kamel",180478,6857096.0,"Mystery, Drama"
tt0263488,Jeepers Creepers,2001,R,90,6.2,A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.,Victor Salva,"Gina Philips, 
Justin Long, 
Jonathan Breck, 
Patricia Belcher",132626,37904175.0,"Mystery, Horror"
tt0134084,Scream 3,2000,R,116,5.6,"While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",Wes Craven,"David Arquette, 
Neve Campbell, 
Courteney Cox, 
Liev Schreiber",147177,89138076.0,"Mystery, Horror"
tt0133751,The Faculty,1998,R,104,6.6,"When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings.",Robert Rodriguez,"Jordana Brewster, 
Clea DuVall, 
Laura Harris, 
Josh Hartnett",126468,40064955.0,"Mystery, Horror, , Sci-Fi"
tt0074285,Carrie,1976,18+,98,7.4,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.",Brian De Palma,"Sissy Spacek, 
Piper Laurie, 
Amy Irving, 
John Travolta",191890,33800000.0,"Mystery, Horror"
tt0298130,The Ring,2002,PG-13,115,7.1,A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.,Gore Verbinski,"Naomi Watts, 
Martin Henderson, 
Brian Cox, 
David Dorfman",355393,129128133.0,"Mystery, Horror"
tt2321549,The Babadook,2014,Not Rated,94,6.8,"A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home.",Jennifer Kent,"Essie Davis, 
Noah Wiseman, 
Daniel Henshall, 
Hayley McElhinney",229676,924279.0,"Mystery, Horror"
tt1182345,Moon,2009,R,97,7.8,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",Duncan Jones,"Sam Rockwell, 
Kevin Spacey, 
Dominique McElligott, 
Rosie Shaw",363206,5009677.0,"Mystery, Drama, , Sci-Fi"
tt0033467,Citizen Kane,1941,PG,119,8.3,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'",Orson Welles,"Orson Welles, 
Joseph Cotten, 
Dorothy Comingore, 
Agnes Moorehead",445675,1585634.0,"Mystery, Drama"
tt7752126,Brightburn,2019,R,90,6.1,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",David Yarovesky,"Elizabeth Banks, 
David Denman, 
Jackson A. Dunn, 
Abraham Clinkscales",100548,17300439.0,"Mystery, Drama, Horror"
tt0414993,The Fountain,2006,PG-13,97,7.2,"As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",Darren Aronofsky,"Hugh Jackman, 
Rachel Weisz, 
Sean Patrick Thomas, 
Ellen Burstyn",241725,10144010.0,"Mystery, Drama, , Romance"
tt0450385,1408,2007,PG-13,104,6.8,"A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",Mikael Håfström,"John Cusack, 
Samuel L. Jackson, 
Mary McCormack, 
Tony Shalhoub",278642,71985628.0,"Mystery, Fantasy, Horror"
tt0384537,Silent Hill,2006,R,125,6.5,"A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",Christophe Gans,"Radha Mitchell, 
Laurie Holden, 
Sean Bean, 
Deborah Kara Unger",233935,46982632.0,"Mystery, Horror"
tt0185937,The Blair Witch Project,1999,R,81,6.5,"Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.","Daniel Myrick, 
Eduardo Sánchez","Heather Donahue, 
Michael C. Williams, 
Joshua Leonard, 
Bob Griffin",266695,140539099.0,"Mystery, Horror"
tt0281686,Bubba Ho-Tep,2002,R,92,6.9,"Elvis Presley and a black ""JFK"" stay in a nursing home where nothing happens - until a wayward Egyptian mummy comes and sucks out the old people's souls thru their anuses. The two decide to fight back.",Don Coscarelli,"Bruce Campbell, 
Ossie Davis, 
Bob Ivy, 
Ella Joyce",49621,2003420.0,"Mystery, Comedy, Fantasy, Horror"
tt0056869,The Birds,1963,PG-13,119,7.6,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,Alfred Hitchcock,"Rod Taylor, 
Tippi Hedren, 
Jessica Tandy, 
Suzanne Pleshette",192653,11403529.0,"Mystery, Drama, Horror"
tt2884206,I Origins,2014,R,106,7.3,A molecular biologist and his laboratory partner uncover evidence that may fundamentally change society as we know it.,Mike Cahill,"Michael Pitt, 
Steven Yeun, 
Astrid Bergès-Frisbey, 
Brit Marling",127549,334658.0,"Mystery, Drama, , Romance"
tt0280707,Gosford Park,2001,R,137,7.2,"Set in the 1930s, this movie brings a group of pretentious rich and famous together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",Robert Altman,"Maggie Smith, 
Ryan Phillippe, 
Michael Gambon, 
Kristin Scott Thomas",89582,41308615.0,"Mystery, Comedy, Drama"
tt0983946,Fantasy Island,2020,PG-13,109,4.9,"When the owner and operator of a luxurious island invites a collection of guests to live out their most elaborate fantasies in relative seclusion, chaos quickly descends.",Jeff Wadlow,"Michael Peña, 
Maggie Q, 
Lucy Hale, 
Austin Stowell",54045,27309289.0,"Mystery, Fantasy, Horror"
tt0068699,High Plains Drifter,1973,R,105,7.4,A gun-fighting stranger comes to the small settlement of Lago and is hired to bring the townsfolk together in an attempt to hold off three outlaws who are on their way.,Clint Eastwood,"Clint Eastwood, 
Verna Bloom, 
Marianna Hill, 
Mitchell Ryan",59612,15700000.0,"Mystery, Drama, , Western"
tt0475290,"Hail, Caesar!",2016,PG-13,106,6.3,A Hollywood fixer in the 1950s works to keep the studio's stars in line.,"Ethan Coen, 
Joel Coen","Josh Brolin, 
George Clooney, 
Alden Ehrenreich, 
Ralph Fiennes",137318,30498085.0,"Mystery, Comedy, Drama"
tt0099871,Jacob's Ladder,1990,R,113,7.4,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.",Adrian Lyne,"Tim Robbins, 
Elizabeth Peña, 
Danny Aiello, 
Matt Craven",110901,26118851.0,"Mystery, Drama, Horror"
tt0242423,"Dude, Where's My Car?",2000,PG-13,83,5.5,Two potheads wake up after a night of partying and cannot remember where they parked their car.,Danny Leiner,"Ashton Kutcher, 
Seann William Scott, 
Jennifer Garner, 
Marla Sokoloff",141735,46729800.0,"Mystery, Comedy, , Sci-Fi"
tt0123755,Cube,1997,R,90,7.2,Six complete strangers with widely varying personalities are involuntarily placed in an endless maze containing deadly traps.,Vincenzo Natali,"Nicole de Boer, 
Maurice Dean Wint, 
David Hewlett, 
Andrew Miller",235064,501818.0,"Mystery, Drama, Horror"
tt0108394,Three Colors: Blue,1993,R,94,7.9,A woman struggles to find a way to live her life after the death of her husband and child.,Krzysztof Kieslowski,"Juliette Binoche, 
Zbigniew Zamachowski, 
Julie Delpy, 
Benoît Régent",104500,1324974.0,"Mystery, Drama, Music"
tt1327194,The Lucky One,2012,PG-13,101,6.4,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,Scott Hicks,"Zac Efron, 
Taylor Schilling, 
Blythe Danner, 
Riley Thomas Stewart",110256,60457138.0,"Mystery, Drama, , Romance"
tt4786282,Lights Out,2016,PG-13,81,6.3,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.",David F. Sandberg,"Teresa Palmer, 
Gabriel Bateman, 
Maria Bello, 
Billy Burke",132823,67268835.0,"Mystery, Horror"
tt1179904,Paranormal Activity,2007,R,86,6.3,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.",Oren Peli,"Katie Featherston, 
Micah Sloat, 
Mark Fredrichs, 
Amber Armstrong",244110,107918810.0,"Mystery, Horror"
tt0905372,The Thing,2011,R,103,6.2,"At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson.",Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead, 
Joel Edgerton, 
Ulrich Thomsen, 
Eric Christian Olsen",135374,16928670.0,"Mystery, Horror, , Sci-Fi"
tt1748179,Red Lights,2012,R,114,6.2,"Psychologist Margaret Matheson and her assistant study paranormal activity, which leads them to investigate a world-renowned psychic who has resurfaced years after his toughest critic mysteriously passed away.",Rodrigo Cortés,"Sigourney Weaver, 
Robert De Niro, 
Cillian Murphy, 
Elizabeth Olsen",62794,52624.0,"Mystery, Drama, Fantasy"
tt0111495,Three Colors: Red,1994,R,99,8.1,A model discovers a retired judge is keen on invading people's privacy.,Krzysztof Kieslowski,"Irène Jacob, 
Jean-Louis Trintignant, 
Frédérique Feder, 
Jean-Pierre Lorit",105042,4043686.0,"Mystery, Drama, , Romance"
tt1399683,Winter's Bone,2010,R,100,7.1,An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.,Debra Granik,"Jennifer Lawrence, 
John Hawkes, 
Garret Dillahunt, 
Isaiah Stone",144980,6531503.0,"Mystery, Drama"
tt0075005,The Omen,1976,R,111,7.5,Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?,Richard Donner,"Gregory Peck, 
Lee Remick, 
Harvey Stephens, 
David Warner",122748,4273886.0,"Mystery, Horror"
tt0918927,Doubt,2008,PG-13,104,7.5,A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.,John Patrick Shanley,"Meryl Streep, 
Philip Seymour Hoffman, 
Amy Adams, 
Viola Davis",131419,33422556.0,"Mystery, Drama"
tt0117737,Stealing Beauty,1996,R,118,6.5,"After her mother commits suicide, a young woman travels to Italy in search of love, truth and a deeper connection with herself.",Bernardo Bertolucci,"Jeremy Irons, 
Liv Tyler, 
Carlo Cecchi, 
Sinéad Cusack",29012,4573330.0,"Mystery, Drama, , Romance"
tt0106912,Fire in the Sky,1993,PG-13,109,6.5,An Arizona logger mysteriously disappears for five days in an alleged encounter with a flying saucer in 1975. His co-workers endure ridicule and contempt as they are wrongly accused of murder.,Robert Lieberman,"D.B. Sweeney, 
Robert Patrick, 
Craig Sheffer, 
Peter Berg",25957,20100000.0,"Mystery, Biography, Drama, Fantasy"
tt0432348,Saw II,2005,R,93,6.6,A detective and his team must rescue 8 people trapped in a factory by the twisted serial killer known as Jigsaw.,Darren Lynn Bousman,"Donnie Wahlberg, 
Beverley Mitchell, 
Franky G, 
Emmanuelle Vaugier",256962,87039965.0,"Mystery, Horror"
tt0219699,The Gift,2000,R,111,6.7,A fortune teller with extrasensory perception is asked to help find a young woman who has mysteriously disappeared.,Sam Raimi,"Cate Blanchett, 
Katie Holmes, 
Keanu Reeves, 
Giovanni Ribisi",70868,12008642.0,"Mystery, Drama, Fantasy, Horror"
tt1691916,Before I Fall,2017,PG-13,98,6.4,"February 12 is just another day in Sam's charmed life, until it turns out to be her last. Stuck reliving her last day over and over, Sam untangles the mystery around her death and discovers everything she's losing.",Ry Russo-Young,"Zoey Deutch, 
Halston Sage, 
Cynthy Wu, 
Medalion Rahimi",53859,12241072.0,"Mystery, Drama, Fantasy"
tt0099528,The Exorcist III,1990,R,110,6.5,"A police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.",William Peter Blatty,"George C. Scott, 
Ed Flanders, 
Brad Dourif, 
Jason Miller",33630,26098824.0,"Mystery, Drama, Horror"
tt0090888,Crossroads,1986,R,99,7.1,A wannabe blues-guitar virtuoso seeks a long-lost song by legendary musician Roberto Johnson.,Walter Hill,"Ralph Macchio, 
Joe Seneca, 
Jami Gertz, 
Joe Morton",16602,5839031.0,"Mystery, Drama, Music"
tt1837709,Winter's Tale,2014,PG-13,118,6.1,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",Akiva Goldsman,"Colin Farrell, 
Jessica Brown Findlay, 
Russell Crowe, 
Jennifer Connelly",55365,22451.0,"Mystery, Drama, Fantasy"
tt1172994,The House of the Devil,2009,R,95,6.3,"In 1983, financially struggling college student Samantha Hughes takes a strange babysitting job that coincides with a full lunar eclipse. She slowly realizes her clients harbor a terrifying secret, putting her life in mortal danger.",Ti West,"Jocelin Donahue, 
Tom Noonan, 
Mary Woronov, 
Greta Gerwig",48202,100659.0,"Mystery, Horror"
tt0101765,The Double Life of Véronique,1991,R,98,7.7,"Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected.",Krzysztof Kieslowski,"Irène Jacob, 
Wladyslaw Kowalski, 
Halina Gryglaszewska, 
Kalina Jedrusik",50002,1999955.0,"Mystery, Drama, Fantasy, Music"
tt0344510,A Very Long Engagement,2004,R,133,7.6,"Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.",Jean-Pierre Jeunet,"Audrey Tautou, 
Gaspard Ulliel, 
Jodie Foster, 
Dominique Pinon",74469,6167817.0,"Mystery, Drama, , Romance"
tt5610554,Tully,2018,R,95,6.9,A struggling mother of three forms an unexpected bond with the night nanny hired to help with her newborn baby.,Jason Reitman,"Charlize Theron, 
Mackenzie Davis, 
Ron Livingston, 
Asher Miles Fallica",60391,9227130.0,"Mystery, Comedy, Drama"
tt3262342,Loving Vincent,2017,PG-13,94,7.8,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.","Dorota Kobiela, 
Hugh Welchman","Douglas Booth, 
Jerome Flynn, 
Robert Gulaczyk, 
Helen McCrory",59322,6735118.0,"Mystery, Animation, Drama"
tt0307479,Solaris,2002,PG-13,99,6.2,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,Steven Soderbergh,"George Clooney, 
Natascha McElhone, 
Ulrich Tukur, 
Viola Davis",84063,14973382.0,"Mystery, Drama, , Romance"
tt0272152,K-PAX,2001,PG-13,120,7.4,"PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations.",Iain Softley,"Kevin Spacey, 
Jeff Bridges, 
Mary McCormack, 
Alfre Woodard",186436,50338485.0,"Mystery, Drama, , Sci-Fi"
tt0432291,The Fog,2005,PG-13,100,3.7,"A thick mist full of vengeful spirits haunts a prosperous island town off the coast of Oregon, as its inhabitants try to learn their town's dark secret in order to stop it.",Rupert Wainwright,"Tom Welling, 
Maggie Grace, 
Selma Blair, 
DeRay Davis",37916,29511112.0,"Mystery, Horror"
tt0287467,Talk to Her,2002,R,112,7.9,Two men share an odd friendship while they care for two women who are both in deep comas.,Pedro Almodóvar,"Rosario Flores, 
Javier Cámara, 
Darío Grandinetti, 
Leonor Watling",113962,9284265.0,"Mystery, Drama, , Romance"
tt0790686,Mirrors,2008,R,110,6.1,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,Alexandre Aja,"Kiefer Sutherland, 
Paula Patton, 
Amy Smart, 
Cameron Boyce",109218,30691439.0,"Mystery, Horror"
tt0102757,The Rapture,1991,R,100,6.3,"A telephone operator living an empty, amoral life finds God and loses him again.",Michael Tolkin,"Mimi Rogers, 
David Duchovny, 
Darwyn Carson, 
Patrick Bauchau",5530,1277401.0,"Mystery, Drama"
tt0073540,Picnic at Hanging Rock,1975,PG,115,7.4,"During a rural summer picnic, a few students and a teacher from an Australian girls' school vanish without a trace. Their absence frustrates and haunts the people left behind.",Peter Weir,"Rachel Roberts, 
Anne-Louise Lambert, 
Vivean Gray, 
Helen Morse",38545,232201.0,"Mystery, Drama"
tt0052561,Anatomy of a Murder,1959,Not Rated,161,8.0,"An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?",Otto Preminger,"James Stewart, 
Lee Remick, 
Ben Gazzara, 
Arthur O'Connell",67593,11900000.0,"Mystery, Drama"
tt0406759,The Eye,2008,PG-13,98,5.4,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.","David Moreau, 
Xavier Palud","Jessica Alba, 
Alessandro Nivola, 
Parker Posey, 
Rade Serbedzija",54355,31418697.0,"Mystery, Horror"
tt2637294,Hot Tub Time Machine 2,2015,R,93,5.0,"When Lou's shot in the groin, Nick and Jacob drag him in the Hot Tub Time Machine to go back in time and save Lou. The three end up 10 years in the future, where they need to go to find the shooter.",Steve Pink,"Rob Corddry, 
Craig Robinson, 
Clark Duke, 
Adam Scott",39858,12282677.0,"Mystery, Comedy, , Sci-Fi"
